month,day,baar,time,eldata,tmdata,hddata
5,24,1,2,0.8,22.62,82.5
5,24,1,3,0.8,22.3,82.9
5,24,1,4,0.8,22.13,83.3
5,24,1,5,1.0,22.03,83.7
5,24,1,6,1.0,21.92,84.1
5,24,1,7,1.5,22.73,84.5
5,24,1,8,1.6,24.38,84.9
5,24,1,9,1.8,25.48,85.3
5,24,1,10,1.6,25.72,84.1
5,24,1,11,1.6,27.03,82.9
5,24,1,12,1.6,28.33,81.7
5,24,1,13,1.6,28.42,80.6
5,24,1,14,1.6,28.3,79.7
5,24,1,15,1.7,28.32,78.9
5,24,1,16,1.4,27.37,78.2
5,24,1,17,1.5,26.12,77.7
5,24,1,18,2.2,24.9,77.5
5,24,1,19,2.1,24.47,77.5
5,24,1,20,1.8,24.08,77.7
5,24,1,21,1.8,23.87,78.2
5,24,1,22,1.4,23.4,78.8
5,24,1,23,1.0,22.4,79.7
5,24,1,24,0.9,22.03,80.7
5,25,2,1,0.8,21.98,81.8
5,25,2,2,0.8,22.3,83.1
5,25,2,3,0.8,21.77,84.5
5,25,2,4,0.8,21.43,86.0
5,25,2,5,0.9,21.3,87.6
5,25,2,6,1.0,21.15,89.2
5,25,2,7,1.6,21.08,90.9
5,25,2,8,1.7,21.52,92.7
5,25,2,9,1.6,22.68,94.4
5,25,2,10,1.7,24.38,94.4
5,25,2,11,1.7,25.73,94.4
5,25,2,12,1.6,26.48,94.4
5,25,2,13,1.6,26.08,94.5
5,25,2,14,1.6,26.73,94.5
5,25,2,15,1.5,26.67,94.5
5,25,2,16,1.5,23.08,94.5
5,25,2,17,1.6,21.6,94.5
5,25,2,18,1.7,22.02,94.5
5,25,2,19,1.8,22.5,94.5
5,25,2,20,1.8,22.05,94.5
5,25,2,21,1.6,21.27,94.5
5,25,2,22,1.2,20.65,94.5
5,25,2,23,1.0,20.62,94.5
5,25,2,24,0.8,21.08,94.5
5,26,3,1,0.7,21.07,94.5
5,26,3,2,0.6,19.75,94.4
5,26,3,3,0.6,19.23,94.4
5,26,3,4,0.7,18.93,94.4
5,26,3,5,0.9,19.1,94.4
5,26,3,6,1.2,18.85,94.4
5,26,3,7,1.5,19.13,94.3
5,26,3,8,1.6,19.47,94.3
5,26,3,9,1.6,20.48,94.3
5,26,3,10,1.6,21.75,94.0
5,26,3,11,1.7,23.23,93.6
5,26,3,12,1.6,23.62,93.3
5,26,3,13,1.6,23.75,92.9
5,26,3,14,1.6,23.52,92.5
5,26,3,15,1.5,22.87,92.1
5,26,3,16,1.5,21.67,91.7
5,26,3,17,1.5,20.72,91.3
5,26,3,18,1.7,20.88,90.8
5,26,3,19,1.8,21.05,90.3
5,26,3,20,2.1,21.18,89.8
5,26,3,21,1.8,21.08,89.2
5,26,3,22,1.3,21.02,88.6
5,26,3,23,0.9,21.05,88.0
5,26,3,24,0.7,21.05,87.4
5,27,4,1,0.8,20.98,86.8
5,27,4,2,0.7,20.85,86.1
5,27,4,3,0.6,20.77,85.4
5,27,4,4,0.6,20.4,84.7
5,27,4,5,0.8,20.18,84.1
5,27,4,6,1.2,20.27,83.3
5,27,4,7,1.6,21.28,82.6
5,27,4,8,1.8,22.55,81.9
5,27,4,9,1.9,23.8,81.2
5,27,4,10,1.8,24.32,80.3
5,27,4,11,1.6,25.72,79.5
5,27,4,12,1.6,26.25,78.7
5,27,4,13,1.6,26.0,77.9
5,27,4,14,1.2,26.2,77.2
5,27,4,15,0.8,26.95,76.5
5,27,4,16,0.8,25.85,76.0
5,27,4,17,1.3,24.7,75.5
5,27,4,18,1.7,23.37,75.1
5,27,4,19,1.8,23.02,74.8
5,27,4,20,2.1,22.48,74.7
5,27,4,21,1.8,22.13,74.7
5,27,4,22,1.3,21.75,74.7
5,27,4,23,1.0,21.65,74.9
5,27,4,24,0.8,21.12,75.1
5,28,5,1,0.8,20.83,75.4
5,28,5,2,0.6,20.77,75.7
5,28,5,3,0.7,20.88,76.2
5,28,5,4,0.6,20.73,76.6
5,28,5,5,0.8,20.68,77.1
5,28,5,6,1.2,20.62,77.7
5,28,5,7,1.5,21.4,78.2
5,28,5,8,1.6,22.95,78.8
5,28,5,9,1.5,25.18,79.4
5,28,5,10,1.5,25.72,81.2
5,28,5,11,1.6,26.5,83.0
5,28,5,12,1.6,26.33,84.7
5,28,5,13,1.6,26.18,86.4
5,28,5,14,1.6,26.32,87.9
5,28,5,15,1.5,25.83,89.3
5,28,5,16,1.5,25.47,90.6
5,28,5,17,1.5,23.75,91.6
5,28,5,18,1.7,23.43,92.5
5,28,5,19,1.8,22.77,93.1
5,28,5,20,2.1,22.53,93.5
5,28,5,21,1.8,22.38,93.8
5,28,5,22,1.4,21.98,93.8
5,28,5,23,1.1,21.65,93.6
5,28,5,24,0.8,21.22,93.3
5,29,6,1,0.8,21.05,92.9
5,29,6,2,0.6,20.87,92.3
5,29,6,3,0.7,20.72,91.6
5,29,6,4,0.6,20.65,90.8
5,29,6,5,0.8,20.42,90.0
5,29,6,6,1.2,20.77,89.1
5,29,6,7,1.5,21.3,88.1
5,29,6,8,1.6,22.33,87.1
5,29,6,9,1.6,24.98,86.1
5,29,6,10,1.6,25.8,85.1
5,29,6,11,1.6,25.52,84.0
5,29,6,12,1.6,27.47,83.1
5,29,6,13,1.6,27.35,82.1
5,29,6,14,1.6,26.6,81.3
5,29,6,15,1.5,26.23,80.5
5,29,6,16,1.5,25.33,79.8
5,29,6,17,1.5,23.98,79.3
5,29,6,18,1.7,23.42,78.9
5,29,6,19,1.8,22.97,78.7
5,29,6,20,2.1,22.52,78.6
5,29,6,21,1.8,22.25,78.6
5,29,6,22,1.3,21.88,78.8
5,29,6,23,1.0,21.78,79.1
5,29,6,24,0.8,21.42,79.4
5,30,0,1,0.8,21.3,79.9
5,30,0,2,0.6,21.22,80.5
5,30,0,3,0.7,21.22,81.2
5,30,0,4,0.6,21.1,81.9
5,30,0,5,0.8,20.85,82.6
5,30,0,6,1.2,20.92,83.4
5,30,0,7,1.5,21.42,84.3
5,30,0,8,1.7,22.77,85.1
5,30,0,9,1.7,24.7,86.0
5,30,0,10,1.7,27.03,85.1
5,30,0,11,1.7,27.57,84.2
5,30,0,12,1.7,27.85,83.3
5,30,0,13,1.7,27.8,82.5
5,30,0,14,1.6,26.88,81.7
5,30,0,15,1.6,25.7,81.0
5,30,0,16,1.5,24.05,80.4
5,30,0,17,1.5,24.42,79.9
5,30,0,18,1.7,23.67,79.5
5,30,0,19,1.8,22.9,79.2
5,30,0,20,1.9,22.25,79.1
5,30,0,21,1.6,21.65,79.0
5,30,0,22,1.2,21.28,79.0
5,30,0,23,0.9,21.13,79.2
5,30,0,24,0.8,21.07,79.4
5,31,1,1,0.8,21.08,79.7
5,31,1,2,0.6,20.75,80.1
5,31,1,3,0.7,20.5,80.5
5,31,1,4,0.6,20.68,81.0
5,31,1,5,0.8,20.73,81.5
5,31,1,6,1.2,20.75,82.0
5,31,1,7,1.5,20.93,82.6
5,31,1,8,1.6,22.55,83.2
5,31,1,9,1.6,23.78,83.8
5,31,1,10,1.6,24.55,83.0
5,31,1,11,1.7,25.5,82.3
5,31,1,12,1.7,26.92,81.5
5,31,1,13,1.7,28.1,80.8
5,31,1,14,1.6,28.05,80.2
5,31,1,15,1.6,27.12,79.6
5,31,1,16,1.5,24.87,79.0
5,31,1,17,1.5,24.32,78.5
5,31,1,18,1.7,23.68,78.1
5,31,1,19,1.8,23.03,77.8
5,31,1,20,2.0,22.62,77.5
5,31,1,21,1.7,22.43,77.4
5,31,1,22,1.2,22.2,77.3
5,31,1,23,0.9,21.38,77.2
5,31,1,24,0.8,21.08,77.3
6,1,2,1,0.8,21.15,77.3
6,1,2,2,0.7,21.23,77.5
6,1,2,3,0.7,21.0,77.6
6,1,2,4,0.7,20.72,77.9
6,1,2,5,0.8,20.75,78.1
6,1,2,6,1.0,20.88,78.3
6,1,2,7,1.5,21.5,78.6
6,1,2,8,1.6,23.17,78.9
6,1,2,9,1.6,25.37,79.2
6,1,2,10,1.6,26.63,79.3
6,1,2,11,1.4,27.35,79.3
6,1,2,12,1.5,28.77,79.4
6,1,2,13,1.6,28.75,79.4
6,1,2,14,1.6,28.58,79.5
6,1,2,15,1.6,28.12,79.5
6,1,2,16,1.6,27.37,79.6
6,1,2,17,1.6,25.83,79.6
6,1,2,18,1.7,24.7,79.7
6,1,2,19,2.0,23.88,79.8
6,1,2,20,1.7,23.52,79.8
6,1,2,21,1.6,22.78,79.9
6,1,2,22,1.3,22.42,80.0
6,1,2,23,1.0,21.7,80.0
6,1,2,24,0.8,21.15,80.1
6,2,3,1,0.8,20.73,80.2
6,2,3,2,0.7,20.45,80.3
6,2,3,3,0.7,20.68,80.3
6,2,3,4,0.8,20.77,80.4
6,2,3,5,0.8,20.97,80.5
6,2,3,6,1.1,21.07,80.6
6,2,3,7,1.5,21.58,80.6
6,2,3,8,1.6,23.25,80.7
6,2,3,9,1.7,25.68,80.8
6,2,3,10,1.7,26.9,80.7
6,2,3,11,1.7,27.85,80.7
6,2,3,12,1.7,29.07,80.7
6,2,3,13,1.7,29.35,80.6
6,2,3,14,1.7,29.27,80.6
6,2,3,15,1.7,28.9,80.5
6,2,3,16,1.8,27.72,80.5
6,2,3,17,1.7,26.27,80.5
6,2,3,18,1.8,25.12,80.5
6,2,3,19,2.1,24.23,80.5
6,2,3,20,2.0,23.58,80.5
6,2,3,21,1.7,23.13,80.6
6,2,3,22,1.3,22.57,80.6
6,2,3,23,1.0,22.42,80.6
6,2,3,24,0.8,21.88,80.7
6,3,4,1,0.7,21.57,80.8
6,3,4,2,0.7,21.33,80.8
6,3,4,3,0.7,20.97,80.9
6,3,4,4,0.7,20.47,81.0
6,3,4,5,0.8,20.7,81.1
6,3,4,6,1.0,20.92,81.1
6,3,4,7,1.3,21.75,81.2
6,3,4,8,1.6,23.75,81.3
6,3,4,9,1.6,25.5,81.4
6,3,4,10,1.6,27.55,83.9
6,3,4,11,1.7,28.48,86.4
6,3,4,12,1.6,29.97,88.9
6,3,4,13,1.7,29.63,91.2
6,3,4,14,1.6,28.83,93.4
6,3,4,15,1.5,28.28,95.4
6,3,4,16,1.6,27.45,97.2
6,3,4,17,1.6,25.85,98.7
6,3,4,18,1.7,23.27,100.0
6,3,4,19,2.0,21.23,100.0
6,3,4,20,2.0,21.95,100.0
6,3,4,21,1.6,21.65,100.0
6,3,4,22,1.3,21.48,100.0
6,3,4,23,1.0,21.22,100.0
6,3,4,24,0.8,20.93,100.0
6,4,5,1,0.8,20.82,100.0
6,4,5,2,0.7,20.5,100.0
6,4,5,3,0.7,19.95,99.6
6,4,5,4,0.7,19.87,98.6
6,4,5,5,0.8,19.92,97.5
6,4,5,6,1.0,20.03,96.4
6,4,5,7,1.6,21.07,95.2
6,4,5,8,1.7,22.8,93.9
6,4,5,9,1.6,24.27,92.6
6,4,5,10,1.7,26.05,91.4
6,4,5,11,1.7,27.63,90.3
6,4,5,12,1.7,28.92,89.2
6,4,5,13,1.7,28.27,88.2
6,4,5,14,1.7,27.77,87.2
6,4,5,15,1.7,26.07,86.3
6,4,5,16,1.8,24.55,85.5
6,4,5,17,1.8,25.13,84.8
6,4,5,18,1.9,24.52,84.3
6,4,5,19,2.0,23.78,83.9
6,4,5,20,2.0,22.77,83.7
6,4,5,21,1.6,23.03,83.6
6,4,5,22,1.4,22.27,83.6
6,4,5,23,0.9,21.8,83.7
6,4,5,24,0.9,21.18,84.0
6,5,6,1,0.7,20.5,84.3
6,5,6,2,0.7,20.13,84.7
6,5,6,3,0.7,19.65,85.2
6,5,6,4,0.7,19.52,85.8
6,5,6,5,0.8,19.63,86.4
6,5,6,6,1.0,20.13,87.0
6,5,6,7,1.4,20.82,87.7
6,5,6,8,1.6,21.73,88.4
6,5,6,9,1.5,22.38,89.1
6,5,6,10,1.5,22.7,89.4
6,5,6,11,1.6,22.78,89.6
6,5,6,12,1.5,25.05,89.9
6,5,6,13,1.5,26.23,90.1
6,5,6,14,1.5,26.58,90.4
6,5,6,15,1.5,26.55,90.6
6,5,6,16,1.5,25.05,90.7
6,5,6,17,1.6,23.3,90.9
6,5,6,18,1.7,22.57,91.0
6,5,6,19,2.0,22.38,91.1
6,5,6,20,1.9,21.32,91.1
6,5,6,21,1.6,21.05,91.1
6,5,6,22,1.2,20.73,91.0
6,5,6,23,1.0,20.53,91.0
6,5,6,24,0.8,20.27,90.9
6,6,0,1,0.8,20.23,90.8
6,6,0,2,0.8,20.15,90.6
6,6,0,3,0.8,20.23,90.4
6,6,0,4,0.8,20.4,90.3
6,6,0,5,0.8,20.08,90.1
6,6,0,6,1.0,20.35,89.9
6,6,0,7,1.3,21.27,89.6
6,6,0,8,1.4,22.73,89.4
6,6,0,9,1.6,23.48,89.2
6,6,0,10,1.6,24.22,90.0
6,6,0,11,1.5,25.3,90.8
6,6,0,12,1.4,25.45,91.6
6,6,0,13,1.3,25.43,92.3
6,6,0,14,1.3,24.65,93.0
6,6,0,15,1.3,25.17,93.5
6,6,0,16,1.3,24.35,94.0
6,6,0,17,1.3,23.33,94.3
6,6,0,18,1.5,22.82,94.5
6,6,0,19,1.8,22.42,94.5
6,6,0,20,1.8,22.12,94.4
6,6,0,21,1.8,21.97,94.2
6,6,0,22,1.3,21.75,93.8
6,6,0,23,1.0,21.27,93.3
6,6,0,24,0.9,20.57,92.7
6,7,1,1,0.6,20.3,92.0
6,7,1,2,0.6,20.27,91.3
6,7,1,3,0.6,20.17,90.4
6,7,1,4,0.7,19.97,89.5
6,7,1,5,0.8,19.55,88.6
6,7,1,6,1.0,19.68,87.6
6,7,1,7,1.4,20.45,86.5
6,7,1,8,1.5,22.53,85.5
6,7,1,9,1.6,24.35,84.4
6,7,1,10,1.6,25.83,82.8
6,7,1,11,1.6,26.37,81.1
6,7,1,12,1.5,27.1,79.6
6,7,1,13,1.5,27.2,78.1
6,7,1,14,1.5,27.27,76.8
6,7,1,15,1.5,27.17,75.7
6,7,1,16,1.5,26.4,74.7
6,7,1,17,1.6,24.63,74.0
6,7,1,18,1.5,23.55,73.5
6,7,1,19,2.0,22.87,73.3
6,7,1,20,1.8,22.63,73.4
6,7,1,21,1.6,22.05,73.8
6,7,1,22,1.3,21.63,74.3
6,7,1,23,1.0,21.3,75.1
6,7,1,24,0.9,20.47,76.1
6,8,2,1,0.7,20.32,77.3
6,8,2,2,0.7,19.97,78.6
6,8,2,3,0.7,19.57,80.1
6,8,2,4,0.7,19.32,81.7
6,8,2,5,0.7,19.6,83.4
6,8,2,6,0.8,19.5,85.1
6,8,2,7,1.3,20.45,87.0
6,8,2,8,1.5,23.03,88.8
6,8,2,9,1.6,25.23,90.7
6,8,2,10,1.6,26.23,88.1
6,8,2,11,1.8,27.13,85.5
6,8,2,12,1.5,27.46,83.0
6,8,2,13,1.5,27.35,80.6
6,8,2,14,1.5,27.23,78.3
6,8,2,15,1.5,27.33,76.3
6,8,2,16,1.5,26.45,74.5
6,8,2,17,1.4,24.67,72.9
6,8,2,18,1.6,23.68,71.7
6,8,2,19,2.0,22.98,70.8
6,8,2,20,1.4,22.75,70.2
6,8,2,21,1.8,22.48,70.0
6,8,2,22,1.3,22.02,70.0
6,8,2,23,1.1,21.62,70.2
6,8,2,24,0.9,21.57,70.7
6,9,3,1,0.8,20.8,71.4
6,9,3,2,0.8,20.5,72.3
6,9,3,3,0.8,20.73,73.4
6,9,3,4,0.8,20.9,74.6
6,9,3,5,0.9,21.0,75.9
6,9,3,6,1.1,21.1,77.3
6,9,3,7,1.5,21.53,78.7
6,9,3,8,1.6,23.28,80.3
6,9,3,9,1.6,25.25,81.8
6,9,3,10,1.6,26.35,81.0
6,9,3,11,1.6,27.43,80.3
6,9,3,12,1.6,27.37,79.6
6,9,3,13,1.6,28.03,78.9
6,9,3,14,1.6,27.93,78.3
6,9,3,15,1.6,27.38,77.7
6,9,3,16,1.6,26.48,77.2
6,9,3,17,1.7,24.95,76.8
6,9,3,18,1.8,23.75,76.5
6,9,3,19,2.1,23.1,76.3
6,9,3,20,1.9,22.5,76.2
6,9,3,21,1.6,22.03,76.2
6,9,3,22,1.3,21.78,76.3
6,9,3,23,1.0,21.35,76.4
6,9,3,24,0.9,20.97,76.6
6,10,4,1,0.8,20.37,76.9
6,10,4,2,0.8,19.82,77.3
6,10,4,3,0.8,19.88,77.7
6,10,4,4,0.8,19.5,78.2
6,10,4,5,1.0,19.1,78.6
6,10,4,6,1.2,19.42,79.2
6,10,4,7,1.4,20.45,79.7
6,10,4,8,1.6,22.53,80.2
6,10,4,9,1.7,24.9,80.8
6,10,4,10,1.6,26.12,80.9
6,10,4,11,1.5,27.38,81.0
6,10,4,12,1.6,27.98,81.1
6,10,4,13,1.5,28.83,81.2
6,10,4,14,1.5,28.13,81.3
6,10,4,15,1.6,27.98,81.4
6,10,4,16,1.6,26.32,81.4
6,10,4,17,1.6,24.65,81.5
6,10,4,18,1.9,23.83,81.5
6,10,4,19,2.0,23.38,81.5
6,10,4,20,1.8,22.93,81.5
6,10,4,21,1.6,22.62,81.5
6,10,4,22,1.3,22.3,81.4
6,10,4,23,0.8,22.23,81.4
6,10,4,24,0.7,21.92,81.3
6,11,5,1,0.7,21.92,81.2
6,11,5,2,0.7,21.68,81.1
6,11,5,3,0.7,21.33,81.0
6,11,5,4,0.7,21.47,80.9
6,11,5,5,0.8,21.57,80.7
